DATE,HOUR,STATION,FSP
7/10/2017,11,CENTRAL/WESTERN,16
7/10/2017,12,CENTRAL/WESTERN,16
7/10/2017,13,CENTRAL/WESTERN,18
7/10/2017,14,CENTRAL/WESTERN,18
7/10/2017,15,CENTRAL/WESTERN,24
7/10/2017,16,CENTRAL/WESTERN,27
7/10/2017,17,CENTRAL/WESTERN,22
7/10/2017,18,CENTRAL/WESTERN,16
7/10/2017,19,CENTRAL/WESTERN,15
7/10/2017,20,CENTRAL/WESTERN,21
7/10/2017,21,CENTRAL/WESTERN,19
7/10/2017,22,CENTRAL/WESTERN,17
7/10/2017,23,CENTRAL/WESTERN,16
7/10/2017,24,CENTRAL/WESTERN,15
8/10/2017,1,CENTRAL/WESTERN,15
8/10/2017,2,CENTRAL/WESTERN,17
8/10/2017,3,CENTRAL/WESTERN,19
8/10/2017,4,CENTRAL/WESTERN,22
8/10/2017,5,CENTRAL/WESTERN,26
8/10/2017,6,CENTRAL/WESTERN,22
8/10/2017,7,CENTRAL/WESTERN,23
8/10/2017,8,CENTRAL/WESTERN,25
8/10/2017,9,CENTRAL/WESTERN,26
8/10/2017,10,CENTRAL/WESTERN,23
8/10/2017,11,CENTRAL/WESTERN,31
8/10/2017,12,CENTRAL/WESTERN,31
8/10/2017,13,CENTRAL/WESTERN,25
8/10/2017,14,CENTRAL/WESTERN,30
8/10/2017,15,CENTRAL/WESTERN,29
8/10/2017,16,CENTRAL/WESTERN,28
8/10/2017,17,CENTRAL/WESTERN,29
8/10/2017,18,CENTRAL/WESTERN,27
8/10/2017,19,CENTRAL/WESTERN,23
8/10/2017,20,CENTRAL/WESTERN,17
8/10/2017,21,CENTRAL/WESTERN,20
8/10/2017,22,CENTRAL/WESTERN,21
8/10/2017,23,CENTRAL/WESTERN,17
8/10/2017,24,CENTRAL/WESTERN,14
9/10/2017,1,CENTRAL/WESTERN,12
9/10/2017,2,CENTRAL/WESTERN,10
9/10/2017,3,CENTRAL/WESTERN,8
9/10/2017,4,CENTRAL/WESTERN,9
9/10/2017,5,CENTRAL/WESTERN,15
9/10/2017,6,CENTRAL/WESTERN,14
9/10/2017,7,CENTRAL/WESTERN,17
9/10/2017,8,CENTRAL/WESTERN,11
9/10/2017,9,CENTRAL/WESTERN,12
9/10/2017,10,CENTRAL/WESTERN,14
9/10/2017,11,CENTRAL/WESTERN,13
9/10/2017,12,CENTRAL/WESTERN,14
9/10/2017,13,CENTRAL/WESTERN,13
9/10/2017,14,CENTRAL/WESTERN,14
9/10/2017,15,CENTRAL/WESTERN,19
9/10/2017,16,CENTRAL/WESTERN,23
9/10/2017,17,CENTRAL/WESTERN,17
9/10/2017,18,CENTRAL/WESTERN,16
9/10/2017,19,CENTRAL/WESTERN,13
9/10/2017,20,CENTRAL/WESTERN,13
9/10/2017,21,CENTRAL/WESTERN,16
9/10/2017,22,CENTRAL/WESTERN,12
9/10/2017,23,CENTRAL/WESTERN,14
9/10/2017,24,CENTRAL/WESTERN,14
10/10/2017,1,CENTRAL/WESTERN,15
10/10/2017,2,CENTRAL/WESTERN,16
10/10/2017,3,CENTRAL/WESTERN,13
10/10/2017,4,CENTRAL/WESTERN,16
10/10/2017,5,CENTRAL/WESTERN,16
10/10/2017,6,CENTRAL/WESTERN,17
10/10/2017,7,CENTRAL/WESTERN,14
10/10/2017,8,CENTRAL/WESTERN,17
10/10/2017,9,CENTRAL/WESTERN,19
10/10/2017,10,CENTRAL/WESTERN,16
10/10/2017,11,CENTRAL/WESTERN,17
10/10/2017,12,CENTRAL/WESTERN,18
10/10/2017,13,CENTRAL/WESTERN,15
10/10/2017,14,CENTRAL/WESTERN,19
10/10/2017,15,CENTRAL/WESTERN,N.A.
10/10/2017,16,CENTRAL/WESTERN,N.A.
10/10/2017,17,CENTRAL/WESTERN,22
10/10/2017,18,CENTRAL/WESTERN,16
10/10/2017,19,CENTRAL/WESTERN,11
10/10/2017,20,CENTRAL/WESTERN,11
10/10/2017,21,CENTRAL/WESTERN,18
10/10/2017,22,CENTRAL/WESTERN,17
10/10/2017,23,CENTRAL/WESTERN,14
10/10/2017,24,CENTRAL/WESTERN,14
11/10/2017,1,CENTRAL/WESTERN,12
11/10/2017,2,CENTRAL/WESTERN,8
11/10/2017,3,CENTRAL/WESTERN,10
11/10/2017,4,CENTRAL/WESTERN,7
11/10/2017,5,CENTRAL/WESTERN,7
11/10/2017,6,CENTRAL/WESTERN,11
11/10/2017,7,CENTRAL/WESTERN,11
11/10/2017,8,CENTRAL/WESTERN,10
11/10/2017,9,CENTRAL/WESTERN,10
11/10/2017,10,CENTRAL/WESTERN,13
11/10/2017,11,CENTRAL/WESTERN,16
11/10/2017,12,CENTRAL/WESTERN,12
11/10/2017,13,CENTRAL/WESTERN,13
11/10/2017,14,CENTRAL/WESTERN,12
11/10/2017,15,CENTRAL/WESTERN,13
11/10/2017,16,CENTRAL/WESTERN,14
11/10/2017,17,CENTRAL/WESTERN,14
11/10/2017,18,CENTRAL/WESTERN,16
11/10/2017,19,CENTRAL/WESTERN,12
11/10/2017,20,CENTRAL/WESTERN,13
11/10/2017,21,CENTRAL/WESTERN,18
11/10/2017,22,CENTRAL/WESTERN,13
11/10/2017,23,CENTRAL/WESTERN,13
11/10/2017,24,CENTRAL/WESTERN,10
12/10/2017,1,CENTRAL/WESTERN,10
12/10/2017,2,CENTRAL/WESTERN,7
12/10/2017,3,CENTRAL/WESTERN,7
12/10/2017,4,CENTRAL/WESTERN,11
12/10/2017,5,CENTRAL/WESTERN,9
12/10/2017,6,CENTRAL/WESTERN,14
12/10/2017,7,CENTRAL/WESTERN,14
12/10/2017,8,CENTRAL/WESTERN,12
12/10/2017,9,CENTRAL/WESTERN,14
12/10/2017,10,CENTRAL/WESTERN,24
12/10/2017,11,CENTRAL/WESTERN,23
12/10/2017,12,CENTRAL/WESTERN,19
12/10/2017,13,CENTRAL/WESTERN,18
12/10/2017,14,CENTRAL/WESTERN,14
12/10/2017,15,CENTRAL/WESTERN,17
12/10/2017,16,CENTRAL/WESTERN,25
12/10/2017,17,CENTRAL/WESTERN,22
12/10/2017,18,CENTRAL/WESTERN,20
12/10/2017,19,CENTRAL/WESTERN,18
12/10/2017,20,CENTRAL/WESTERN,20
12/10/2017,21,CENTRAL/WESTERN,19
12/10/2017,22,CENTRAL/WESTERN,27
12/10/2017,23,CENTRAL/WESTERN,20
12/10/2017,24,CENTRAL/WESTERN,20
13/10/2017,1,CENTRAL/WESTERN,22
13/10/2017,2,CENTRAL/WESTERN,20
13/10/2017,3,CENTRAL/WESTERN,20
13/10/2017,4,CENTRAL/WESTERN,21
13/10/2017,5,CENTRAL/WESTERN,20
13/10/2017,6,CENTRAL/WESTERN,21
13/10/2017,7,CENTRAL/WESTERN,14
13/10/2017,8,CENTRAL/WESTERN,15
13/10/2017,9,CENTRAL/WESTERN,14
13/10/2017,10,CENTRAL/WESTERN,16
13/10/2017,11,CENTRAL/WESTERN,18
13/10/2017,12,CENTRAL/WESTERN,21
13/10/2017,13,CENTRAL/WESTERN,19
13/10/2017,14,CENTRAL/WESTERN,17
13/10/2017,15,CENTRAL/WESTERN,21
13/10/2017,16,CENTRAL/WESTERN,20
13/10/2017,17,CENTRAL/WESTERN,17
13/10/2017,18,CENTRAL/WESTERN,22
13/10/2017,19,CENTRAL/WESTERN,24
13/10/2017,20,CENTRAL/WESTERN,22
13/10/2017,21,CENTRAL/WESTERN,17
13/10/2017,22,CENTRAL/WESTERN,18
13/10/2017,23,CENTRAL/WESTERN,23
13/10/2017,24,CENTRAL/WESTERN,27
14/10/2017,1,CENTRAL/WESTERN,19
14/10/2017,2,CENTRAL/WESTERN,14
14/10/2017,3,CENTRAL/WESTERN,14
14/10/2017,4,CENTRAL/WESTERN,19
14/10/2017,5,CENTRAL/WESTERN,20
14/10/2017,6,CENTRAL/WESTERN,18
14/10/2017,7,CENTRAL/WESTERN,14
14/10/2017,8,CENTRAL/WESTERN,15
14/10/2017,9,CENTRAL/WESTERN,17
14/10/2017,10,CENTRAL/WESTERN,18
14/10/2017,11,CENTRAL/WESTERN,15
14/10/2017,12,CENTRAL/WESTERN,17
14/10/2017,13,CENTRAL/WESTERN,19
14/10/2017,14,CENTRAL/WESTERN,25
14/10/2017,15,CENTRAL/WESTERN,24
14/10/2017,16,CENTRAL/WESTERN,18
14/10/2017,17,CENTRAL/WESTERN,18
14/10/2017,18,CENTRAL/WESTERN,21
14/10/2017,19,CENTRAL/WESTERN,22
14/10/2017,20,CENTRAL/WESTERN,21
14/10/2017,21,CENTRAL/WESTERN,16
14/10/2017,22,CENTRAL/WESTERN,15
14/10/2017,23,CENTRAL/WESTERN,12
14/10/2017,24,CENTRAL/WESTERN,13
15/10/2017,1,CENTRAL/WESTERN,14
15/10/2017,2,CENTRAL/WESTERN,11
15/10/2017,3,CENTRAL/WESTERN,9
15/10/2017,4,CENTRAL/WESTERN,9
15/10/2017,5,CENTRAL/WESTERN,8
15/10/2017,6,CENTRAL/WESTERN,8
15/10/2017,7,CENTRAL/WESTERN,9
15/10/2017,8,CENTRAL/WESTERN,9
15/10/2017,9,CENTRAL/WESTERN,N.A.
15/10/2017,10,CENTRAL/WESTERN,7
15/10/2017,11,CENTRAL/WESTERN,9
15/10/2017,12,CENTRAL/WESTERN,N.A.
15/10/2017,13,CENTRAL/WESTERN,N.A.
15/10/2017,14,CENTRAL/WESTERN,7
15/10/2017,15,CENTRAL/WESTERN,6
15/10/2017,16,CENTRAL/WESTERN,N.A.
15/10/2017,17,CENTRAL/WESTERN,N.A.
15/10/2017,18,CENTRAL/WESTERN,6
15/10/2017,19,CENTRAL/WESTERN,N.A.
15/10/2017,20,CENTRAL/WESTERN,6
15/10/2017,21,CENTRAL/WESTERN,7
15/10/2017,22,CENTRAL/WESTERN,5
15/10/2017,23,CENTRAL/WESTERN,4
15/10/2017,24,CENTRAL/WESTERN,N.A.
16/10/2017,1,CENTRAL/WESTERN,5
16/10/2017,2,CENTRAL/WESTERN,2
16/10/2017,3,CENTRAL/WESTERN,5
16/10/2017,4,CENTRAL/WESTERN,3
16/10/2017,5,CENTRAL/WESTERN,5
16/10/2017,6,CENTRAL/WESTERN,N.A.
16/10/2017,7,CENTRAL/WESTERN,N.A.
16/10/2017,8,CENTRAL/WESTERN,N.A.
16/10/2017,9,CENTRAL/WESTERN,5
16/10/2017,10,CENTRAL/WESTERN,4
16/10/2017,11,CENTRAL/WESTERN,10
16/10/2017,12,CENTRAL/WESTERN,17
16/10/2017,13,CENTRAL/WESTERN,15
16/10/2017,14,CENTRAL/WESTERN,13
16/10/2017,15,CENTRAL/WESTERN,11
16/10/2017,16,CENTRAL/WESTERN,13
16/10/2017,17,CENTRAL/WESTERN,13
16/10/2017,18,CENTRAL/WESTERN,10
16/10/2017,19,CENTRAL/WESTERN,11
16/10/2017,20,CENTRAL/WESTERN,13
16/10/2017,21,CENTRAL/WESTERN,14
16/10/2017,22,CENTRAL/WESTERN,13
16/10/2017,23,CENTRAL/WESTERN,9
16/10/2017,24,CENTRAL/WESTERN,12
17/10/2017,1,CENTRAL/WESTERN,9
17/10/2017,2,CENTRAL/WESTERN,5
17/10/2017,3,CENTRAL/WESTERN,2
17/10/2017,4,CENTRAL/WESTERN,1
17/10/2017,5,CENTRAL/WESTERN,4
17/10/2017,6,CENTRAL/WESTERN,7
17/10/2017,7,CENTRAL/WESTERN,7
17/10/2017,8,CENTRAL/WESTERN,10
17/10/2017,9,CENTRAL/WESTERN,9
17/10/2017,10,CENTRAL/WESTERN,10
17/10/2017,11,CENTRAL/WESTERN,12
17/10/2017,12,CENTRAL/WESTERN,11
17/10/2017,13,CENTRAL/WESTERN,10
17/10/2017,14,CENTRAL/WESTERN,11
17/10/2017,15,CENTRAL/WESTERN,16
17/10/2017,16,CENTRAL/WESTERN,18
17/10/2017,17,CENTRAL/WESTERN,18
17/10/2017,18,CENTRAL/WESTERN,17
17/10/2017,19,CENTRAL/WESTERN,18
17/10/2017,20,CENTRAL/WESTERN,18
17/10/2017,21,CENTRAL/WESTERN,17
17/10/2017,22,CENTRAL/WESTERN,17
17/10/2017,23,CENTRAL/WESTERN,16
17/10/2017,24,CENTRAL/WESTERN,17
18/10/2017,1,CENTRAL/WESTERN,17
18/10/2017,2,CENTRAL/WESTERN,17
18/10/2017,3,CENTRAL/WESTERN,16
18/10/2017,4,CENTRAL/WESTERN,18
18/10/2017,5,CENTRAL/WESTERN,17
18/10/2017,6,CENTRAL/WESTERN,16
18/10/2017,7,CENTRAL/WESTERN,15
18/10/2017,8,CENTRAL/WESTERN,16
18/10/2017,9,CENTRAL/WESTERN,15
18/10/2017,10,CENTRAL/WESTERN,19
18/10/2017,11,CENTRAL/WESTERN,18
18/10/2017,12,CENTRAL/WESTERN,18
18/10/2017,13,CENTRAL/WESTERN,15
18/10/2017,14,CENTRAL/WESTERN,13
18/10/2017,15,CENTRAL/WESTERN,13
18/10/2017,16,CENTRAL/WESTERN,19
18/10/2017,17,CENTRAL/WESTERN,24
18/10/2017,18,CENTRAL/WESTERN,20
18/10/2017,19,CENTRAL/WESTERN,19
18/10/2017,20,CENTRAL/WESTERN,17
18/10/2017,21,CENTRAL/WESTERN,13
18/10/2017,22,CENTRAL/WESTERN,13
18/10/2017,23,CENTRAL/WESTERN,14
18/10/2017,24,CENTRAL/WESTERN,15
19/10/2017,1,CENTRAL/WESTERN,10
19/10/2017,2,CENTRAL/WESTERN,11
19/10/2017,3,CENTRAL/WESTERN,14
19/10/2017,4,CENTRAL/WESTERN,12
19/10/2017,5,CENTRAL/WESTERN,13
19/10/2017,6,CENTRAL/WESTERN,13
19/10/2017,7,CENTRAL/WESTERN,11
19/10/2017,8,CENTRAL/WESTERN,11
19/10/2017,9,CENTRAL/WESTERN,12
19/10/2017,10,CENTRAL/WESTERN,12
19/10/2017,11,CENTRAL/WESTERN,10
19/10/2017,12,CENTRAL/WESTERN,10
19/10/2017,13,CENTRAL/WESTERN,10
19/10/2017,14,CENTRAL/WESTERN,14
19/10/2017,15,CENTRAL/WESTERN,N.A.
19/10/2017,16,CENTRAL/WESTERN,N.A.
19/10/2017,17,CENTRAL/WESTERN,N.A.
19/10/2017,18,CENTRAL/WESTERN,15
19/10/2017,19,CENTRAL/WESTERN,20
19/10/2017,20,CENTRAL/WESTERN,18
19/10/2017,21,CENTRAL/WESTERN,14
19/10/2017,22,CENTRAL/WESTERN,13
19/10/2017,23,CENTRAL/WESTERN,13
19/10/2017,24,CENTRAL/WESTERN,16
20/10/2017,1,CENTRAL/WESTERN,12
20/10/2017,2,CENTRAL/WESTERN,14
20/10/2017,3,CENTRAL/WESTERN,17
20/10/2017,4,CENTRAL/WESTERN,14
20/10/2017,5,CENTRAL/WESTERN,14
20/10/2017,6,CENTRAL/WESTERN,10
20/10/2017,7,CENTRAL/WESTERN,10
20/10/2017,8,CENTRAL/WESTERN,12
20/10/2017,9,CENTRAL/WESTERN,9
20/10/2017,10,CENTRAL/WESTERN,11
20/10/2017,11,CENTRAL/WESTERN,11
20/10/2017,12,CENTRAL/WESTERN,12
20/10/2017,13,CENTRAL/WESTERN,15
20/10/2017,14,CENTRAL/WESTERN,14
20/10/2017,15,CENTRAL/WESTERN,16
20/10/2017,16,CENTRAL/WESTERN,15
20/10/2017,17,CENTRAL/WESTERN,20
20/10/2017,18,CENTRAL/WESTERN,22
20/10/2017,19,CENTRAL/WESTERN,21
20/10/2017,20,CENTRAL/WESTERN,18
20/10/2017,21,CENTRAL/WESTERN,17
20/10/2017,22,CENTRAL/WESTERN,16
20/10/2017,23,CENTRAL/WESTERN,15
20/10/2017,24,CENTRAL/WESTERN,13
21/10/2017,1,CENTRAL/WESTERN,12
21/10/2017,2,CENTRAL/WESTERN,12
21/10/2017,3,CENTRAL/WESTERN,12
21/10/2017,4,CENTRAL/WESTERN,13
21/10/2017,5,CENTRAL/WESTERN,14
21/10/2017,6,CENTRAL/WESTERN,13
21/10/2017,7,CENTRAL/WESTERN,17
21/10/2017,8,CENTRAL/WESTERN,17
21/10/2017,9,CENTRAL/WESTERN,13
21/10/2017,10,CENTRAL/WESTERN,16
21/10/2017,11,CENTRAL/WESTERN,17
21/10/2017,12,CENTRAL/WESTERN,14
21/10/2017,13,CENTRAL/WESTERN,13
21/10/2017,14,CENTRAL/WESTERN,17
21/10/2017,15,CENTRAL/WESTERN,18
21/10/2017,16,CENTRAL/WESTERN,21
21/10/2017,17,CENTRAL/WESTERN,29
21/10/2017,18,CENTRAL/WESTERN,32
21/10/2017,19,CENTRAL/WESTERN,31
21/10/2017,20,CENTRAL/WESTERN,31
21/10/2017,21,CENTRAL/WESTERN,31
21/10/2017,22,CENTRAL/WESTERN,31
21/10/2017,23,CENTRAL/WESTERN,33
21/10/2017,24,CENTRAL/WESTERN,29
22/10/2017,1,CENTRAL/WESTERN,29
22/10/2017,2,CENTRAL/WESTERN,31
22/10/2017,3,CENTRAL/WESTERN,29
22/10/2017,4,CENTRAL/WESTERN,27
22/10/2017,5,CENTRAL/WESTERN,24
22/10/2017,6,CENTRAL/WESTERN,25
22/10/2017,7,CENTRAL/WESTERN,25
22/10/2017,8,CENTRAL/WESTERN,21
22/10/2017,9,CENTRAL/WESTERN,25
22/10/2017,10,CENTRAL/WESTERN,27
22/10/2017,11,CENTRAL/WESTERN,28
22/10/2017,12,CENTRAL/WESTERN,29
22/10/2017,13,CENTRAL/WESTERN,26
22/10/2017,14,CENTRAL/WESTERN,31
22/10/2017,15,CENTRAL/WESTERN,31
22/10/2017,16,CENTRAL/WESTERN,30
22/10/2017,17,CENTRAL/WESTERN,31
22/10/2017,18,CENTRAL/WESTERN,35
22/10/2017,19,CENTRAL/WESTERN,35
22/10/2017,20,CENTRAL/WESTERN,30
22/10/2017,21,CENTRAL/WESTERN,38
22/10/2017,22,CENTRAL/WESTERN,37
22/10/2017,23,CENTRAL/WESTERN,28
22/10/2017,24,CENTRAL/WESTERN,30
23/10/2017,1,CENTRAL/WESTERN,31
23/10/2017,2,CENTRAL/WESTERN,35
23/10/2017,3,CENTRAL/WESTERN,30
23/10/2017,4,CENTRAL/WESTERN,35
23/10/2017,5,CENTRAL/WESTERN,32
23/10/2017,6,CENTRAL/WESTERN,34
23/10/2017,7,CENTRAL/WESTERN,29
23/10/2017,8,CENTRAL/WESTERN,36
23/10/2017,9,CENTRAL/WESTERN,35
23/10/2017,10,CENTRAL/WESTERN,36
23/10/2017,11,CENTRAL/WESTERN,39
23/10/2017,12,CENTRAL/WESTERN,37
23/10/2017,13,CENTRAL/WESTERN,43
23/10/2017,14,CENTRAL/WESTERN,34
23/10/2017,15,CENTRAL/WESTERN,33
23/10/2017,16,CENTRAL/WESTERN,33
23/10/2017,17,CENTRAL/WESTERN,33
23/10/2017,18,CENTRAL/WESTERN,35
23/10/2017,19,CENTRAL/WESTERN,33
23/10/2017,20,CENTRAL/WESTERN,33
23/10/2017,21,CENTRAL/WESTERN,39
23/10/2017,22,CENTRAL/WESTERN,39
23/10/2017,23,CENTRAL/WESTERN,39
23/10/2017,24,CENTRAL/WESTERN,39
24/10/2017,1,CENTRAL/WESTERN,30
24/10/2017,2,CENTRAL/WESTERN,29
24/10/2017,3,CENTRAL/WESTERN,32
24/10/2017,4,CENTRAL/WESTERN,36
24/10/2017,5,CENTRAL/WESTERN,33
24/10/2017,6,CENTRAL/WESTERN,36
24/10/2017,7,CENTRAL/WESTERN,34
24/10/2017,8,CENTRAL/WESTERN,36
24/10/2017,9,CENTRAL/WESTERN,33
24/10/2017,10,CENTRAL/WESTERN,36
24/10/2017,11,CENTRAL/WESTERN,34
24/10/2017,12,CENTRAL/WESTERN,37
24/10/2017,13,CENTRAL/WESTERN,41
24/10/2017,14,CENTRAL/WESTERN,35
24/10/2017,15,CENTRAL/WESTERN,38
24/10/2017,16,CENTRAL/WESTERN,37
24/10/2017,17,CENTRAL/WESTERN,40
24/10/2017,18,CENTRAL/WESTERN,41
24/10/2017,19,CENTRAL/WESTERN,44
24/10/2017,20,CENTRAL/WESTERN,44
24/10/2017,21,CENTRAL/WESTERN,45
24/10/2017,22,CENTRAL/WESTERN,45
24/10/2017,23,CENTRAL/WESTERN,43
24/10/2017,24,CENTRAL/WESTERN,37
25/10/2017,1,CENTRAL/WESTERN,38
25/10/2017,2,CENTRAL/WESTERN,38
25/10/2017,3,CENTRAL/WESTERN,35
25/10/2017,4,CENTRAL/WESTERN,34
25/10/2017,5,CENTRAL/WESTERN,34
25/10/2017,6,CENTRAL/WESTERN,33
25/10/2017,7,CENTRAL/WESTERN,38
25/10/2017,8,CENTRAL/WESTERN,36
25/10/2017,9,CENTRAL/WESTERN,32
25/10/2017,10,CENTRAL/WESTERN,28
25/10/2017,11,CENTRAL/WESTERN,29
25/10/2017,12,CENTRAL/WESTERN,31
25/10/2017,13,CENTRAL/WESTERN,34
25/10/2017,14,CENTRAL/WESTERN,37
25/10/2017,15,CENTRAL/WESTERN,35
25/10/2017,16,CENTRAL/WESTERN,32
25/10/2017,17,CENTRAL/WESTERN,28
25/10/2017,18,CENTRAL/WESTERN,28
25/10/2017,19,CENTRAL/WESTERN,29
25/10/2017,20,CENTRAL/WESTERN,27
25/10/2017,21,CENTRAL/WESTERN,30
25/10/2017,22,CENTRAL/WESTERN,27
25/10/2017,23,CENTRAL/WESTERN,27
25/10/2017,24,CENTRAL/WESTERN,23
26/10/2017,1,CENTRAL/WESTERN,25
26/10/2017,2,CENTRAL/WESTERN,26
26/10/2017,3,CENTRAL/WESTERN,26
26/10/2017,4,CENTRAL/WESTERN,28
26/10/2017,5,CENTRAL/WESTERN,30
26/10/2017,6,CENTRAL/WESTERN,30
26/10/2017,7,CENTRAL/WESTERN,30
26/10/2017,8,CENTRAL/WESTERN,31
26/10/2017,9,CENTRAL/WESTERN,32
26/10/2017,10,CENTRAL/WESTERN,35
26/10/2017,11,CENTRAL/WESTERN,37
26/10/2017,12,CENTRAL/WESTERN,40
26/10/2017,13,CENTRAL/WESTERN,40
26/10/2017,14,CENTRAL/WESTERN,42
26/10/2017,15,CENTRAL/WESTERN,39
26/10/2017,16,CENTRAL/WESTERN,38
26/10/2017,17,CENTRAL/WESTERN,43
26/10/2017,18,CENTRAL/WESTERN,38
26/10/2017,19,CENTRAL/WESTERN,41
26/10/2017,20,CENTRAL/WESTERN,44
26/10/2017,21,CENTRAL/WESTERN,42
26/10/2017,22,CENTRAL/WESTERN,44
26/10/2017,23,CENTRAL/WESTERN,41
26/10/2017,24,CENTRAL/WESTERN,39
27/10/2017,1,CENTRAL/WESTERN,32
27/10/2017,2,CENTRAL/WESTERN,33
27/10/2017,3,CENTRAL/WESTERN,32
27/10/2017,4,CENTRAL/WESTERN,37
27/10/2017,5,CENTRAL/WESTERN,39
27/10/2017,6,CENTRAL/WESTERN,43
27/10/2017,7,CENTRAL/WESTERN,39
27/10/2017,8,CENTRAL/WESTERN,N.A.
27/10/2017,9,CENTRAL/WESTERN,N.A.
27/10/2017,10,CENTRAL/WESTERN,33
27/10/2017,11,CENTRAL/WESTERN,34
27/10/2017,12,CENTRAL/WESTERN,33
27/10/2017,13,CENTRAL/WESTERN,32
27/10/2017,14,CENTRAL/WESTERN,34
27/10/2017,15,CENTRAL/WESTERN,34
27/10/2017,16,CENTRAL/WESTERN,34
27/10/2017,17,CENTRAL/WESTERN,39
27/10/2017,18,CENTRAL/WESTERN,42
27/10/2017,19,CENTRAL/WESTERN,43
27/10/2017,20,CENTRAL/WESTERN,43
27/10/2017,21,CENTRAL/WESTERN,45
27/10/2017,22,CENTRAL/WESTERN,45
27/10/2017,23,CENTRAL/WESTERN,46
27/10/2017,24,CENTRAL/WESTERN,44
28/10/2017,1,CENTRAL/WESTERN,45
28/10/2017,2,CENTRAL/WESTERN,41
28/10/2017,3,CENTRAL/WESTERN,39
28/10/2017,4,CENTRAL/WESTERN,30
28/10/2017,5,CENTRAL/WESTERN,41
28/10/2017,6,CENTRAL/WESTERN,35
28/10/2017,7,CENTRAL/WESTERN,39
28/10/2017,8,CENTRAL/WESTERN,33
28/10/2017,9,CENTRAL/WESTERN,32
28/10/2017,10,CENTRAL/WESTERN,30
28/10/2017,11,CENTRAL/WESTERN,45
28/10/2017,12,CENTRAL/WESTERN,42
28/10/2017,13,CENTRAL/WESTERN,44
28/10/2017,14,CENTRAL/WESTERN,47
28/10/2017,15,CENTRAL/WESTERN,46
28/10/2017,16,CENTRAL/WESTERN,46
28/10/2017,17,CENTRAL/WESTERN,49
28/10/2017,18,CENTRAL/WESTERN,50
28/10/2017,19,CENTRAL/WESTERN,52
28/10/2017,20,CENTRAL/WESTERN,51
28/10/2017,21,CENTRAL/WESTERN,48
28/10/2017,22,CENTRAL/WESTERN,44
28/10/2017,23,CENTRAL/WESTERN,39
28/10/2017,24,CENTRAL/WESTERN,39
29/10/2017,1,CENTRAL/WESTERN,44
29/10/2017,2,CENTRAL/WESTERN,45
29/10/2017,3,CENTRAL/WESTERN,47
29/10/2017,4,CENTRAL/WESTERN,42
29/10/2017,5,CENTRAL/WESTERN,43
29/10/2017,6,CENTRAL/WESTERN,41
29/10/2017,7,CENTRAL/WESTERN,42
29/10/2017,8,CENTRAL/WESTERN,44
29/10/2017,9,CENTRAL/WESTERN,41
29/10/2017,10,CENTRAL/WESTERN,43
29/10/2017,11,CENTRAL/WESTERN,43
29/10/2017,12,CENTRAL/WESTERN,42
29/10/2017,13,CENTRAL/WESTERN,43
29/10/2017,14,CENTRAL/WESTERN,44
29/10/2017,15,CENTRAL/WESTERN,41
29/10/2017,16,CENTRAL/WESTERN,39
29/10/2017,17,CENTRAL/WESTERN,43
29/10/2017,18,CENTRAL/WESTERN,45
29/10/2017,19,CENTRAL/WESTERN,44
29/10/2017,20,CENTRAL/WESTERN,43
29/10/2017,21,CENTRAL/WESTERN,40
29/10/2017,22,CENTRAL/WESTERN,39
29/10/2017,23,CENTRAL/WESTERN,40
29/10/2017,24,CENTRAL/WESTERN,41
30/10/2017,1,CENTRAL/WESTERN,39
30/10/2017,2,CENTRAL/WESTERN,35
30/10/2017,3,CENTRAL/WESTERN,35
30/10/2017,4,CENTRAL/WESTERN,36
30/10/2017,5,CENTRAL/WESTERN,33
30/10/2017,6,CENTRAL/WESTERN,31
30/10/2017,7,CENTRAL/WESTERN,31
30/10/2017,8,CENTRAL/WESTERN,33
30/10/2017,9,CENTRAL/WESTERN,31
30/10/2017,10,CENTRAL/WESTERN,28
30/10/2017,11,CENTRAL/WESTERN,N.A.
30/10/2017,12,CENTRAL/WESTERN,N.A.
30/10/2017,13,CENTRAL/WESTERN,31
30/10/2017,14,CENTRAL/WESTERN,33
30/10/2017,15,CENTRAL/WESTERN,33
30/10/2017,16,CENTRAL/WESTERN,31
30/10/2017,17,CENTRAL/WESTERN,32
30/10/2017,18,CENTRAL/WESTERN,33
30/10/2017,19,CENTRAL/WESTERN,35
30/10/2017,20,CENTRAL/WESTERN,32
30/10/2017,21,CENTRAL/WESTERN,37
30/10/2017,22,CENTRAL/WESTERN,39
30/10/2017,23,CENTRAL/WESTERN,42
30/10/2017,24,CENTRAL/WESTERN,51
31/10/2017,1,CENTRAL/WESTERN,56
31/10/2017,2,CENTRAL/WESTERN,54
31/10/2017,3,CENTRAL/WESTERN,54
31/10/2017,4,CENTRAL/WESTERN,50
31/10/2017,5,CENTRAL/WESTERN,49
31/10/2017,6,CENTRAL/WESTERN,50
31/10/2017,7,CENTRAL/WESTERN,47
31/10/2017,8,CENTRAL/WESTERN,45
31/10/2017,9,CENTRAL/WESTERN,44
31/10/2017,10,CENTRAL/WESTERN,46
31/10/2017,11,CENTRAL/WESTERN,45
31/10/2017,12,CENTRAL/WESTERN,43
31/10/2017,13,CENTRAL/WESTERN,45
31/10/2017,14,CENTRAL/WESTERN,43
